h,r,t
1622,0,17333
1622,0,15026
1622,0,9323
1622,0,11858
1622,0,15022
1622,0,17333
1622,0,15026
1622,0,9323
1622,0,11858
1622,0,15022
1622,0,17333
1622,0,15026
1622,0,9323
1622,0,11858
1622,0,15022
1622,0,17333
1622,0,15026
1622,0,9323
1622,0,11858
1622,0,15022
1627,0,11514
1627,0,11512
1627,0,11513
1627,0,11514
1627,0,11512
1627,0,11513
1627,0,11514
1627,0,11512
1627,0,11513
1627,0,11514
1627,0,11512
1627,0,11513
1632,0,11144
1632,0,11144
1632,0,11144
1632,0,11144
1633,0,11911
1633,0,11910
1633,0,11911
1633,0,11910
1633,0,11911
1633,0,11910
1633,0,11911
1633,0,11910
1633,0,11911
1633,0,11910
1639,0,11973
1639,0,11972
1639,0,11971
1639,0,11969
1639,0,11973
1639,0,11972
1639,0,11971
1639,0,11969
1639,0,11973
1639,0,11972
1639,0,11971
1639,0,11969
1639,0,11973
1639,0,11972
1639,0,11971
1639,0,11969
1641,0,11513
1641,0,11512
1641,0,11513
1641,0,11512
1641,0,11513
1641,0,11512
1641,0,11513
1641,0,11512
1644,0,11986
1644,0,11986
1644,0,11986
1644,0,11986
1650,0,11986
1650,0,11986
1650,0,11986
1650,0,11986
1651,0,11914
1651,0,16858
1651,0,11914
1651,0,16858
1651,0,11914
1651,0,16858
1651,0,11914
1651,0,16858
1658,0,11986
1658,0,11986
1660,0,11835
1660,0,11835
1660,0,11835
1660,0,11835
1662,0,12086
1662,0,12086
1662,0,12086
1662,0,12086
1662,0,12086
1664,0,11986
1664,0,11986
1664,0,11986
1664,0,11986
1675,0,11943
1675,0,11942
1675,0,11941
1675,0,11940
1675,0,11943
1675,0,11942
1675,0,11941
1675,0,11940
1675,0,11943
1675,0,11942
1675,0,11941
1675,0,11940
1675,0,11943
1675,0,11942
1675,0,11941
1675,0,11940
1676,0,11741
1679,0,12306
1679,0,12305
1679,0,12304
1679,0,13625
1679,0,12302
1679,0,12306
1679,0,12305
1679,0,12304
1679,0,13625
1679,0,12302
1679,0,12306
1679,0,12305
1679,0,12304
1679,0,13625
1679,0,12302
1679,0,12306
1679,0,12305
1679,0,12304
1679,0,13625
1679,0,12302
1681,0,12623
1681,0,12567
1681,0,12561
1681,0,12563
1681,0,12565
1681,0,12564
1681,0,12558
1681,0,12556
1681,0,12557
1681,0,12623
1681,0,12567
1681,0,12561
1681,0,12563
1681,0,12565
1681,0,12564
1681,0,12558
1681,0,12556
1681,0,12557
1681,0,12623
1681,0,12567
1681,0,12561
1681,0,12563
1681,0,12565
1681,0,12564
1681,0,12558
1681,0,12556
1681,0,12557
1681,0,12623
1681,0,12567
1681,0,12561
1681,0,12563
1681,0,12565
1681,0,12564
1681,0,12558
1681,0,12556
1681,0,12557
1686,0,12110
1686,0,12110
1686,0,12110
1686,0,12110
1689,0,12633
1689,0,12632
1689,0,12633
1689,0,12632
1689,0,12633
1689,0,12632
1689,0,12633
1689,0,12632
1696,0,11108
1696,0,11108
1696,0,11108
1696,0,11108
1698,0,15796
1698,0,15796
1698,0,15796
1698,0,15796
1699,0,12647
1699,0,12646
1699,0,12645
1699,0,12644
1699,0,12643
1699,0,12647
1699,0,12646
1699,0,12645
1699,0,12644
1699,0,12643
1699,0,12647
1699,0,12646
1699,0,12645
1699,0,12644
1699,0,12643
1699,0,12647
1699,0,12646
1699,0,12645
1699,0,12644
1699,0,12643
1700,0,5058
1700,0,5058
1700,0,5058
1700,0,5058
1702,0,12658
1702,0,11268
1702,0,12658
1702,0,11268
1702,0,12658
1702,0,11268
1702,0,12658
1702,0,11268
1703,0,14068
1703,0,14068
1703,0,14068
1703,0,14068
1705,0,3818
1705,0,3818
1705,0,3818
1705,0,3818
1707,0,12137
1707,0,12137
1707,0,12137
1707,0,12137
1709,0,11269
1709,0,11268
1709,0,11269
1709,0,11268
1709,0,11269
1709,0,11268
1709,0,11269
1709,0,11268
1711,0,12661
1711,0,12661
1711,0,12661
1711,0,12661
1718,0,11419
1718,0,4051
1718,0,12181
1723,0,12698
1723,0,12697
1723,0,12696
1723,0,12695
1723,0,12694
1723,0,13070
1723,0,12698
1723,0,12697
1723,0,12696
1723,0,12695
1723,0,12694
1723,0,13070
1723,0,12698
1723,0,12697
1723,0,12696
1723,0,12695
1723,0,12694
1723,0,13070
1734,0,12757
1734,0,12758
1734,0,12756
1734,0,12757
1734,0,12758
1734,0,12756
1734,0,12757
1734,0,12758
1734,0,12756
1734,0,12757
1734,0,12758
1734,0,12756
1736,0,12756
1736,0,12756
1736,0,12756
1736,0,12756
1744,0,14571
1744,0,14570
1744,0,12499
1744,0,12498
1744,0,12497
1744,0,12496
1744,0,14571
1744,0,14570
1744,0,12499
1744,0,12498
1744,0,12497
1744,0,12496
1744,0,14571
1744,0,14570
1744,0,12499
1744,0,12498
1744,0,12497
1744,0,12496
1744,0,14571
1744,0,14570
1744,0,12499
1744,0,12498
1744,0,12497
1744,0,12496
1747,0,14568
1747,0,14567
1747,0,14566
1747,0,14565
1747,0,14568
1747,0,14567
1747,0,14566
1747,0,14565
1747,0,14568
1747,0,14567
1747,0,14566
1747,0,14565
1747,0,14568
1747,0,14567
1747,0,14566
1747,0,14565
1747,0,14568
1747,0,14567
1747,0,14566
1747,0,14565
1748,0,10434
1748,0,10323
1748,0,10212
1748,0,10434
1748,0,10323
1748,0,10212
1748,0,10434
1748,0,10323
1748,0,10212
1748,0,10434
1748,0,10323
1748,0,10212
1750,0,12341
1750,0,12341
1763,0,12807
1763,0,12807
1763,0,12807
1763,0,12807
1764,0,12812
1764,0,12811
1764,0,12812
1764,0,12811
1764,0,12812
1764,0,12811
1764,0,12812
1764,0,12811
1765,0,12804
1765,0,12802
1765,0,12801
1765,0,15163
1765,0,12804
1765,0,12802
1765,0,12801
1765,0,15163
1765,0,12804
1765,0,12802
1765,0,12801
1765,0,15163
1765,0,12804
1765,0,12802
1765,0,12801
1765,0,15163
1766,0,12819
1766,0,12819
1766,0,12819
1769,0,17397
1769,0,12823
1769,0,17397
1769,0,12823
1769,0,17397
1769,0,12823
1769,0,17397
1769,0,12823
1772,0,14468
1772,0,12838
1772,0,14468
1772,0,12838
1772,0,14468
1772,0,12838
1772,0,14468
1772,0,12838
1778,0,12819
1778,0,12819
1778,0,12819
1778,0,12819
1790,0,11329
1790,0,11328
1790,0,11326
1790,0,11327
1790,0,11329
1790,0,11328
1790,0,11326
1790,0,11327
1790,0,11329
1790,0,11328
1790,0,11326
1790,0,11327
1790,0,11329
1790,0,11328
1790,0,11326
1790,0,11327
1797,0,16769
1797,0,16769
1797,0,16769
1797,0,16769
1796,0,6481
1796,0,6481
1796,0,6481
1796,0,6481
1798,0,12522
1798,0,11969
1798,0,11972
1798,0,12521
1798,0,11571
1798,0,11973
1798,0,11971
1798,0,12520
1798,0,12522
1798,0,11969
1798,0,11972
1798,0,12521
1798,0,11571
1798,0,11973
1798,0,11971
1798,0,12520
1798,0,12522
1798,0,11969
1798,0,11972
1798,0,12521
1798,0,11571
1798,0,11973
1798,0,11971
1798,0,12520
1798,0,12522
1798,0,11969
1798,0,11972
1798,0,12521
1798,0,11571
1798,0,11973
1798,0,11971
1798,0,12520
1798,0,12522
1798,0,11969
1798,0,11972
1798,0,12521
1798,0,11571
1798,0,11973
1798,0,11971
1798,0,12520
1801,0,11163
1801,0,11163
1801,0,11163
1801,0,11163
1804,0,15703
1804,0,15703
1804,0,15703
1804,0,15703
1803,0,15358
1803,0,14392
1803,0,6091
1803,0,12900
1803,0,12257
1803,0,12256
1803,0,12255
1803,0,12254
1803,0,12253
1803,0,13815
1803,0,13925
1803,0,13436
1803,0,15358
1803,0,14392
1803,0,6091
1803,0,12900
1803,0,12257
1803,0,12256
1803,0,12255
1803,0,12254
1803,0,12253
1803,0,13815
1803,0,13925
1803,0,13436
1803,0,15358
1803,0,14392
1803,0,6091
1803,0,12900
1803,0,12257
1803,0,12256
1803,0,12255
1803,0,12254
1803,0,12253
1803,0,13815
1803,0,13925
1803,0,13436
1803,0,15358
1803,0,14392
1803,0,6091
1803,0,12900
1803,0,12257
1803,0,12256
1803,0,12255
1803,0,12254
1803,0,12253
1803,0,13815
1803,0,13925
1803,0,13436
1807,0,15336
1807,0,15336
1807,0,15336
1807,0,15336
1808,0,12911
1808,0,12910
1808,0,12911
1808,0,12910
1808,0,12911
1808,0,12910
1808,0,12911
1808,0,12910
1811,0,12534
1811,0,12365
1811,0,12534
1811,0,12365
1811,0,12534
1811,0,12365
1811,0,12534
1811,0,12365
1814,0,12365
1814,0,12365
1814,0,12365
1814,0,12365
1817,0,17985
1817,0,17985
1817,0,17985
1817,0,17985
1822,0,11062
1822,0,11062
1822,0,11062
1822,0,11062
1824,0,12941
1824,0,12941
1824,0,12941
1824,0,12941
1824,0,12941
1826,0,12692
1826,0,12692
1826,0,12692
1826,0,12692
1832,0,12554
1832,0,12553
1832,0,12552
1832,0,14875
1832,0,14876
1832,0,12550
1832,0,12549
1832,0,12554
1832,0,12553
1832,0,12552
1832,0,14875
1832,0,14876
1832,0,12550
1832,0,12549
1832,0,12554
1832,0,12553
1832,0,12552
1832,0,14875
1832,0,14876
1832,0,12550
1832,0,12549
1832,0,12554
1832,0,12553
1832,0,12552
1832,0,14875
1832,0,14876
1832,0,12550
1832,0,12549
1832,0,12554
1832,0,12553
1832,0,12552
1832,0,14875
1832,0,14876
1832,0,12550
1832,0,12549
1834,0,3239
1834,0,20211
1834,0,14636
1834,0,12287
1834,0,16036
1834,0,3239
1834,0,20211
1834,0,14636
1834,0,12287
1834,0,16036
1834,0,3239
1834,0,20211
1834,0,14636
1834,0,12287
1834,0,16036
1834,0,3239
1834,0,20211
1834,0,14636
1834,0,12287
1834,0,16036
1834,0,3239
1834,0,20211
1834,0,14636
1834,0,12287
1834,0,16036
1835,0,16880
1835,0,16880
1835,0,16880
1835,0,16880
1837,0,12555
1837,0,12555
1837,0,12555
1837,0,12555
1838,0,3452
1838,0,3452
1838,0,3452
1838,0,3452
1836,0,11650
1836,0,11649
1836,0,11650
1836,0,11649
1836,0,11650
1836,0,11649
1836,0,11650
1836,0,11649
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1841,0,12943
1841,0,12947
1841,0,12945
1841,0,12944
1842,0,12567
1842,0,12564
1842,0,12563
1842,0,12561
1842,0,12558
1842,0,12565
1842,0,12557
1842,0,12556
1842,0,12567
1842,0,12564
1842,0,12563
1842,0,12561
1842,0,12558
1842,0,12565
1842,0,12557
1842,0,12556
1842,0,12567
1842,0,12564
1842,0,12563
1842,0,12561
1842,0,12558
1842,0,12565
1842,0,12557
1842,0,12556
1842,0,12567
1842,0,12564
1842,0,12563
1842,0,12561
1842,0,12558
1842,0,12565
1842,0,12557
1842,0,12556
1845,0,12987
1845,0,12986
1845,0,12985
1845,0,12984
1845,0,12983
1845,0,12982
1845,0,12534
1845,0,12980
1845,0,12979
1845,0,12978
1845,0,12977
1845,0,12987
1845,0,12986
1845,0,12985
1845,0,12984
1845,0,12983
1845,0,12982
1845,0,12534
1845,0,12980
1845,0,12979
1845,0,12978
1845,0,12977
1845,0,12987
1845,0,12986
1845,0,12985
1845,0,12984
1845,0,12983
1845,0,12982
1845,0,12534
1845,0,12980
1845,0,12979
1845,0,12978
1845,0,12977
1845,0,12987
1845,0,12986
1845,0,12985
1845,0,12984
1845,0,12983
1845,0,12982
1845,0,12534
1845,0,12980
1845,0,12979
1845,0,12978
1845,0,12977
1845,0,12987
1845,0,12986
1845,0,12985
1845,0,12984
1845,0,12983
1845,0,12982
1845,0,12534
1845,0,12980
1845,0,12979
1845,0,12978
1845,0,12977
1847,0,12383
1847,0,12383
1847,0,12383
1847,0,12383
1849,0,12387
1849,0,12386
1849,0,12385
1849,0,12384
1849,0,12387
1849,0,12386
1849,0,12385
1849,0,12384
1849,0,12387
1849,0,12386
1849,0,12385
1849,0,12384
1849,0,12387
1849,0,12386
1849,0,12385
1849,0,12384
1850,0,12245
1850,0,12990
1850,0,12245
1850,0,12990
1852,0,12999
1852,0,12998
1852,0,12997
1852,0,12996
1852,0,12995
1852,0,12994
1852,0,12999
1852,0,12998
1852,0,12997
1852,0,12996
1852,0,12995
1852,0,12994
1852,0,12999
1852,0,12998
1852,0,12997
1852,0,12996
1852,0,12995
1852,0,12994
1852,0,12999
1852,0,12998
1852,0,12997
1852,0,12996
1852,0,12995
1852,0,12994
1862,0,13039
1862,0,13039
1862,0,13039
1862,0,13039
1865,0,13039
1865,0,13039
1865,0,13039
1865,0,13039
1884,0,5036
1884,0,5025
1884,0,5036
1884,0,5025
1884,0,5036
1884,0,5025
1884,0,5036
1884,0,5025
1887,0,13158
1887,0,13158
1887,0,13158
1887,0,13158
1890,0,13173
1890,0,13173
1890,0,13173
1890,0,13173
1891,0,13178
1891,0,13177
1891,0,13178
1891,0,13177
1891,0,13178
1891,0,13177
1891,0,13178
1891,0,13177
1898,0,12757
1898,0,12757
1898,0,12757
1898,0,12757
1904,0,13212
1904,0,13211
1904,0,13212
1904,0,13211
1904,0,13212
1904,0,13211
1904,0,13212
1904,0,13211
1907,0,12925
1907,0,12925
1907,0,12925
1907,0,12925
1909,0,13212
1909,0,13211
1909,0,13212
1909,0,13211
1909,0,13212
1909,0,13211
1909,0,13212
1909,0,13211
1910,0,13221
1910,0,13218
1910,0,13221
1910,0,13218
1910,0,13221
1910,0,13218
1910,0,13221
1910,0,13218
1911,0,7727
1911,0,13222
1911,0,13814
1911,0,10110
1911,0,13703
1911,0,7727
1911,0,13222
1911,0,13814
1911,0,10110
1911,0,13703
1911,0,7727
1911,0,13222
1911,0,13814
1911,0,10110
1911,0,13703
1911,0,7727
1911,0,13222
1911,0,13814
1911,0,10110
1911,0,13703
1915,0,12611
1915,0,12611
1915,0,12611
1915,0,12611
1922,0,13241
1922,0,13241
1922,0,13241
1922,0,13241
1923,0,13250
1923,0,13250
1923,0,13250
1923,0,13250
1923,0,13250
2350,0,14959
2350,0,14959
2350,0,14959
2350,0,14959
1925,0,17397
1925,0,17397
1925,0,17397
1925,0,17397
1926,0,17397
1926,0,12823
1926,0,17397
1926,0,12823
1926,0,17397
1926,0,12823
1926,0,17397
1926,0,12823
1929,0,13260
1929,0,13260
1929,0,13260
1929,0,13260
1931,0,12632
1931,0,13269
1931,0,12911
1931,0,12633
1931,0,12632
1931,0,13269
1931,0,12911
1931,0,12633
1931,0,12632
1931,0,13269
1931,0,12911
1931,0,12633
1931,0,12632
1931,0,13269
1931,0,12911
1931,0,12633
1934,0,13279
1934,0,13279
1934,0,13279
1934,0,13279
1936,0,15724
1936,0,13283
1936,0,11643
1936,0,11286
1936,0,11287
1936,0,15724
1936,0,13283
1936,0,11643
1936,0,11286
1936,0,11287
1936,0,15724
1936,0,13283
1936,0,11643
1936,0,11286
1936,0,11287
1936,0,15724
1936,0,13283
1936,0,11643
1936,0,11286
1936,0,11287
1940,0,13289
1940,0,13288
1940,0,13289
1940,0,13288
1940,0,13289
1940,0,13288
1940,0,13289
1940,0,13288
1943,0,3831
1943,0,3831
1943,0,3831
1943,0,3831
1946,0,11188
1946,0,13298
1946,0,13296
1946,0,13295
1946,0,13294
1946,0,13293
1946,0,11188
1946,0,13298
1946,0,13296
1946,0,13295
1946,0,13294
1946,0,13293
1946,0,11188
1946,0,13298
1946,0,13296
1946,0,13295
1946,0,13294
1946,0,13293
1946,0,11188
1946,0,13298
1946,0,13296
1946,0,13295
1946,0,13294
1946,0,13293
1958,0,10179
1958,0,10645
1958,0,10179
1958,0,10645
1958,0,10179
1958,0,10645
1958,0,10179
1958,0,10645
1964,0,12239
1964,0,12239
1964,0,12239
1964,0,12239
1965,0,12661
1965,0,12661
1965,0,12661
1965,0,12661
1966,0,18830
1966,0,18830
1966,0,18830
1966,0,18830
1970,0,7358
1970,0,7380
1970,0,7369
1969,0,3818
1969,0,3818
1969,0,3818
1969,0,3818
1971,0,7546
1971,0,7546
1971,0,7546
1971,0,7546
1978,0,13352
1978,0,12669
1978,0,12664
1978,0,12665
1978,0,12668
1978,0,12667
1978,0,12666
1978,0,13352
1978,0,12669
1978,0,12664
1978,0,12665
1978,0,12668
1978,0,12667
1978,0,12666
1978,0,13352
1978,0,12669
1978,0,12664
1978,0,12665
1978,0,12668
1978,0,12667
1978,0,12666
1978,0,13352
1978,0,12669
1978,0,12664
1978,0,12665
1978,0,12668
1978,0,12667
1978,0,12666
1980,0,11111
1980,0,11110
1980,0,11111
1980,0,11110
1980,0,11111
1980,0,11110
1980,0,11111
1980,0,11110
1980,0,10013
1983,0,16414
1983,0,16403
1983,0,16392
1983,0,16381
1983,0,16414
1983,0,16403
1983,0,16392
1983,0,16381
1983,0,16414
1983,0,16403
1983,0,16392
1983,0,16381
1983,0,16414
1983,0,16403
1983,0,16392
1983,0,16381
1984,0,14970
1984,0,14970
1984,0,14970
1984,0,14970
1991,0,12704
1991,0,12704
1991,0,12704
1991,0,12704
1328,0,18774
1328,0,18774
1328,0,18774
1328,0,18774
1994,0,18774
1999,0,15981
1999,0,15981
1999,0,15981
1999,0,15981
2003,0,13401
2003,0,13402
2003,0,13401
2003,0,13402
2003,0,13401
2003,0,13402
2003,0,13401
2003,0,13402
2005,0,19408
2005,0,19408
2005,0,19408
2005,0,19408
2008,0,19408
2008,0,19408
2008,0,19408
2008,0,19408
2006,0,4559
2006,0,4559
2006,0,4559
2006,0,4559
2009,0,10767
2009,0,10656
2009,0,10545
2009,0,10434
2009,0,10323
2009,0,10212
2009,0,10767
2009,0,10656
2009,0,10545
2009,0,10434
2009,0,10323
2009,0,10212
2014,0,18774
2014,0,18774
2014,0,18774
2014,0,18774
2015,0,16959
2015,0,16948
2015,0,16937
2015,0,16926
2015,0,16913
2015,0,16902
2015,0,16891
2015,0,16959
2015,0,16948
2015,0,16937
2015,0,16926
2015,0,16913
2015,0,16902
2015,0,16891
2017,0,4559
2017,0,4559
2017,0,4559
2017,0,4559
2019,0,13413
2019,0,13412
2019,0,13411
2019,0,13413
2019,0,13412
2019,0,13411
2019,0,13413
2019,0,13412
2019,0,13411
2019,0,13413
2019,0,13412
2019,0,13411
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2025,0,17697
2025,0,17685
2025,0,17674
2025,0,17663
2025,0,17652
2025,0,17641
2027,0,19691
2027,0,20024
2027,0,11330
2027,0,19691
2027,0,20024
2027,0,11330
2027,0,19691
2027,0,20024
2027,0,11330
2027,0,19691
2027,0,20024
2027,0,11330
2028,0,14943
2028,0,14943
2028,0,14943
2028,0,14943
2029,0,14943
2029,0,14943
2029,0,14943
2029,0,14943
2031,0,14943
2031,0,14943
2031,0,14943
2031,0,14943
2033,0,14943
2033,0,14943
2033,0,14943
2033,0,14943
2036,0,11482
2036,0,11482
2036,0,11482
2036,0,11482
2038,0,12181
2038,0,12181
2040,0,16743
2040,0,16743
2040,0,16743
2040,0,16743
2042,0,11546
2042,0,11545
2042,0,11544
2042,0,11546
2042,0,11545
2042,0,11544
2049,0,17763
2049,0,17763
2049,0,17763
2049,0,17763
2052,0,7358
2052,0,7380
2052,0,7369
2052,0,7358
2052,0,7380
2052,0,7369
2052,0,7358
2052,0,7380
2052,0,7369
2052,0,7358
2052,0,7380
2052,0,7369
2054,0,5770
2054,0,5770
2054,0,5770
2054,0,5770
2056,0,12658
2056,0,11268
2056,0,12658
2056,0,11268
2056,0,12658
2056,0,11268
2056,0,12658
2056,0,11268
2059,0,4173
2059,0,4173
2059,0,4173
2059,0,4173
2062,0,13450
2062,0,13450
2062,0,13450
2062,0,13450
2068,0,8214
2077,0,13450
2077,0,13450
2077,0,13450
2077,0,13450
2088,0,11347
2088,0,11347
2089,0,3629
2089,0,3629
2089,0,3629
2089,0,3629
2097,0,16347
2097,0,16347
2097,0,16347
2097,0,16347
2096,0,4458
2096,0,4448
2096,0,4458
2096,0,4448
2096,0,4458
2096,0,4448
2096,0,4458
2096,0,4448
2099,0,7247
2099,0,7247
2099,0,7247
2099,0,7247
2101,0,4361
2101,0,4350
2101,0,4339
2101,0,4328
2101,0,4317
2101,0,4306
2101,0,4361
2101,0,4350
2101,0,4339
2101,0,4328
2101,0,4317
2101,0,4306
2101,0,4361
2101,0,4350
2101,0,4339
2101,0,4328
2101,0,4317
2101,0,4306
2101,0,4361
2101,0,4350
2101,0,4339
2101,0,4328
2101,0,4317
2101,0,4306
2105,0,14970
2105,0,14970
2105,0,14970
2105,0,14970
2108,0,6792
2108,0,6792
2108,0,6792
2108,0,6792
2112,0,5213
2112,0,5213
2112,0,5213
2112,0,5213
2114,0,11482
2114,0,11482
2114,0,11482
2114,0,11482
2115,0,5058
2115,0,5036
2115,0,5025
2115,0,5058
2115,0,5036
2115,0,5025
2115,0,5058
2115,0,5036
2115,0,5025
2115,0,5058
2115,0,5036
2115,0,5025
2117,0,20190
2117,0,20190
2117,0,20190
2117,0,20190
2117,0,20190
2119,0,3718
2119,0,3707
2119,0,11419
2119,0,3696
2119,0,3718
2119,0,3707
2119,0,11419
2119,0,3696
2119,0,3718
2119,0,3707
2119,0,11419
2119,0,3696
2119,0,3718
2119,0,3707
2119,0,11419
2119,0,3696
2120,0,13471
2120,0,13471
2120,0,13471
2120,0,13471
2120,0,13471
2126,0,8479
2126,0,8479
2129,0,16187
2129,0,16186
2129,0,16187
2129,0,16186
2129,0,16187
2129,0,16186
2129,0,16187
2129,0,16186
2133,0,14814
2133,0,14703
2133,0,14814
2133,0,14703
2133,0,14814
2133,0,14703
2133,0,14814
2133,0,14703
2138,0,11648
2138,0,11648
2139,0,12642
2139,0,12642
2139,0,12642
2139,0,12642
2139,0,12642
2140,0,3363
2140,0,13281
2140,0,3352
2140,0,3341
2140,0,3329
2140,0,13336
2140,0,12125
2140,0,3363
2140,0,13281
2140,0,3352
2140,0,3341
2140,0,3329
2140,0,13336
2140,0,12125
2140,0,3363
2140,0,13281
2140,0,3352
2140,0,3341
2140,0,3329
2140,0,13336
2140,0,12125
2140,0,3363
2140,0,13281
2140,0,3352
2140,0,3341
2140,0,3329
2140,0,13336
2140,0,12125
2142,0,13059
2142,0,13048
2142,0,13037
2142,0,13059
2142,0,13048
2142,0,13037
2159,0,6991
2159,0,6991
2159,0,6991
2159,0,6991
2163,0,13485
2163,0,13484
2163,0,13483
2163,0,13485
2163,0,13484
2163,0,13483
2163,0,13485
2163,0,13484
2163,0,13483
2163,0,13485
2163,0,13484
2163,0,13483
2165,0,3718
2165,0,3707
2165,0,3696
2165,0,3718
2165,0,3707
2165,0,3696
2165,0,3718
2165,0,3707
2165,0,3696
2165,0,3718
2165,0,3707
2165,0,3696
2169,0,8835
2169,0,8824
2169,0,8813
2169,0,10201
2169,0,8802
2169,0,8835
2169,0,8824
2169,0,8813
2169,0,10201
2169,0,8802
2169,0,8835
2169,0,8824
2169,0,8813
2169,0,10201
2169,0,8802
2169,0,8835
2169,0,8824
2169,0,8813
2169,0,10201
2169,0,8802
2172,0,18841
2172,0,18830
2172,0,18841
2172,0,18830
2172,0,18841
2172,0,18830
2172,0,18841
2172,0,18830
2173,0,9501
2173,0,9501
2173,0,9501
2173,0,9501
2179,0,3685
2179,0,3674
2179,0,3662
2179,0,3685
2179,0,3674
2179,0,3662
2179,0,3685
2179,0,3674
2179,0,3662
2179,0,3685
2179,0,3674
2179,0,3662
2180,0,12901
2180,0,12901
2180,0,12901
2180,0,12901
2181,0,3813
2181,0,3814
2181,0,3813
2181,0,3814
2181,0,3813
2181,0,3814
2181,0,3813
2181,0,3814
2183,0,12480
2183,0,4559
2183,0,12480
2183,0,4559
2183,0,12480
2183,0,4559
2183,0,12480
2183,0,4559
2188,0,11914
2188,0,11914
2188,0,11914
2188,0,11914
2194,0,13491
2194,0,13490
2194,0,13491
2194,0,13490
2194,0,13491
2194,0,13490
2194,0,13491
2194,0,13490
2197,0,13491
2197,0,13490
2197,0,13491
2197,0,13490
2197,0,13491
2197,0,13490
2197,0,13491
2197,0,13490
2201,0,4173
2201,0,4206
2201,0,4217
2201,0,4162
2201,0,4151
2201,0,4173
2201,0,4162
2201,0,4151
2201,0,4217
2201,0,4206
2201,0,4173
2201,0,4206
2201,0,4217
2201,0,4162
2201,0,4151
2201,0,4173
2201,0,4206
2201,0,4217
2201,0,4162
2201,0,4151
2204,0,11370
2204,0,11370
2204,0,11370
2204,0,11370
2208,0,12125
2208,0,12125
2208,0,12125
2208,0,12125
2209,0,11592
2209,0,11481
2209,0,11592
2209,0,11481
2209,0,11592
2209,0,11481
2209,0,11592
2209,0,11481
2211,0,12880
2211,0,12879
2211,0,12884
2211,0,12883
2211,0,12882
2211,0,12880
2211,0,12879
2211,0,12884
2211,0,12883
2211,0,12882
2212,0,12865
2212,0,12864
2212,0,12863
2212,0,12862
2212,0,12861
2212,0,12860
2212,0,12858
2212,0,12865
2212,0,12864
2212,0,12863
2212,0,12862
2212,0,12861
2212,0,12860
2212,0,12858
2212,0,12865
2212,0,12864
2212,0,12863
2212,0,12862
2212,0,12861
2212,0,12860
2212,0,12858
2212,0,12865
2212,0,12864
2212,0,12863
2212,0,12862
2212,0,12861
2212,0,12860
2212,0,12858
2213,0,11592
2213,0,11481
2213,0,11592
2213,0,11481
2213,0,11592
2213,0,11481
2213,0,11592
2213,0,11481
2214,0,4925
2214,0,4925
2214,0,4925
2214,0,4925
2214,0,4925
2216,0,17275
2216,0,17275
2216,0,17275
2216,0,17275
2222,0,5102
2222,0,4991
2222,0,4880
2222,0,5102
2222,0,4991
2222,0,4880
2222,0,5102
2222,0,4991
2222,0,4880
2222,0,5102
2222,0,4991
2222,0,4880
2222,0,5102
2222,0,4991
2222,0,4880
2226,0,13494
2226,0,13498
2226,0,13494
2226,0,13498
2226,0,13494
2226,0,13498
2226,0,13494
2226,0,13498
2227,0,11459
2227,0,11459
2227,0,11459
2227,0,11459
2232,0,14959
2232,0,14959
2232,0,14959
2232,0,14959
2232,0,14959
2233,0,12893
2233,0,12891
2233,0,12890
2233,0,12889
2233,0,12888
2233,0,12887
2233,0,12886
2233,0,12885
2233,0,12893
2233,0,12891
2233,0,12890
2233,0,12889
2233,0,12888
2233,0,12887
2233,0,12886
2233,0,12885
2233,0,12893
2233,0,12891
2233,0,12890
2233,0,12889
2233,0,12888
2233,0,12887
2233,0,12886
2233,0,12885
2233,0,12893
2233,0,12891
2233,0,12890
2233,0,12889
2233,0,12888
2233,0,12887
2233,0,12886
2233,0,12885
2233,0,12893
2233,0,12891
2233,0,12890
2233,0,12889
2233,0,12888
2233,0,12887
2233,0,12886
2233,0,12885
2234,0,8512
2234,0,8501
2234,0,8490
2234,0,4262
2234,0,8512
2234,0,8501
2234,0,8490
2234,0,4262
2234,0,8512
2234,0,8501
2234,0,8490
2234,0,4262
2234,0,8512
2234,0,8501
2234,0,8490
2234,0,4262
2237,0,12999
2237,0,12998
2237,0,12997
2237,0,12996
2237,0,12995
2237,0,12994
2237,0,12999
2237,0,12998
2237,0,12997
2237,0,12996
2237,0,12995
2237,0,12994
2237,0,12999
2237,0,12998
